hotel,is_canceled,lead_time,adults,children,market_segment,country,reserved_room_type,booking_changes,adr,customer_type
City Hotel,1,258,3,0,Online TA,BRA,D,0,156.6,Transient
Resort Hotel,0,198,2,0,Online TA,IRL,A,1,43.2,Transient
Resort Hotel,0,7,2,0,Online TA,FRA,F,0,73.15,Transient
City Hotel,0,48,3,0,Online TA,FRA,F,0,158,Transient
Resort Hotel,1,183,2,0,Groups,PRT,A,0,85,Transient-Party
Resort Hotel,1,227,2,2,Online TA,ESP,G,0,180,Transient
City Hotel,0,58,2,0,Offline TA/TO,FRA,D,0,60,Transient
Resort Hotel,0,207,2,0,Offline TA/TO,GBR,E,0,131.7,Transient
City Hotel,0,10,1,0,Corporate,MLT,A,0,137.7,Transient-Party
City Hotel,0,220,1,0,Offline TA/TO,ITA,A,1,128,Transient-Party
Resort Hotel,1,47,2,0,Corporate,PRT,E,0,93,Transient
City Hotel,0,54,2,0,Online TA,FRA,A,0,77.25,Transient
City Hotel,1,54,2,0,Online TA,ZAF,A,0,103.5,Transient
City Hotel,0,68,2,0,Direct,FRA,A,0,79.2,Transient
City Hotel,0,36,2,0,Groups,ESP,A,0,62,Transient-Party
City Hotel,0,6,1,0,Corporate,PRT,A,0,80,Transient
City Hotel,0,66,2,0,Groups,FRA,A,0,80,Transient-Party
City Hotel,1,300,2,0,Groups,PRT,A,0,62.8,Transient-Party
Resort Hotel,0,141,2,0,Online TA,POL,A,0,100.33,Transient-Party
City Hotel,0,144,2,0,Online TA,FRA,A,0,130.67,Transient
City Hotel,0,286,2,0,Groups,AUT,A,1,99,Transient-Party
City Hotel,0,98,1,0,Groups,PRT,A,0,70,Transient-Party
City Hotel,1,207,2,0,Offline TA/TO,PRT,A,0,48,Transient
City Hotel,1,192,2,0,Offline TA/TO,PRT,A,0,135,Transient
City Hotel,0,2,1,0,Online TA,PRT,A,0,131,Transient
Resort Hotel,0,169,2,0,Online TA,BRA,A,3,160,Transient-Party
City Hotel,1,26,1,0,Corporate,PRT,A,0,88,Transient
Resort Hotel,1,45,2,0,Corporate,PRT,E,0,93,Transient
City Hotel,0,162,2,0,Offline TA/TO,CHN,A,0,70,Transient
City Hotel,0,89,2,0,Online TA,ESP,A,0,65.13,Transient
City Hotel,1,78,2,0,Online TA,FRA,A,0,135.9,Transient
City Hotel,1,118,1,0,Offline TA/TO,PRT,A,0,125,Transient
City Hotel,1,41,2,0,Online TA,ESP,A,0,160,Transient
City Hotel,0,129,2,0,Online TA,DEU,A,0,99,Transient-Party
Resort Hotel,0,56,2,0,Online TA,RUS,A,1,92,Transient
Resort Hotel,0,7,2,0,Online TA,BEL,A,0,60,Transient
Resort Hotel,1,259,2,0,Groups,GBR,A,0,40.05,Transient
Resort Hotel,0,339,2,0,Groups,PRT,D,0,64,Transient-Party
City Hotel,0,12,2,0,Offline TA/TO,ESP,A,0,64,Transient
City Hotel,1,166,1,0,Offline TA/TO,PRT,A,0,110,Transient
City Hotel,0,220,1,0,Offline TA/TO,ITA,A,1,128,Transient-Party
City Hotel,1,9,2,0,Direct,PRT,A,0,171.33,Transient
City Hotel,1,33,2,0,Offline TA/TO,PRT,A,0,110,Transient
City Hotel,0,289,2,0,Offline TA/TO,SWE,A,0,67,Transient-Party
City Hotel,1,299,1,0,Groups,PRT,A,0,60,Transient-Party
City Hotel,0,37,2,0,Online TA,NZL,A,0,94.5,Transient-Party
City Hotel,1,301,2,0,Offline TA/TO,PRT,A,0,101.5,Transient-Party
Resort Hotel,0,216,2,0,Online TA,GBR,E,0,114.32,Transient
Resort Hotel,1,14,2,0,Groups,PRT,A,0,84,Transient-Party
City Hotel,0,108,1,1,Online TA,BEL,A,0,92.4,Transient
Resort Hotel,1,2,1,0,Offline TA/TO,PRT,A,0,64,Transient
Resort Hotel,0,21,2,0,Corporate,GBR,A,1,42,Transient-Party
City Hotel,0,6,2,0,Offline TA/TO,BEL,A,0,85,Transient
City Hotel,0,39,1,0,Online TA,SAU,A,2,71.38,Transient
City Hotel,0,166,2,0,Direct,PRT,A,0,89.25,Transient
City Hotel,0,180,2,1,Direct,FRA,E,1,158.6,Transient
City Hotel,1,1,1,0,Offline TA/TO,PRT,A,0,60,Transient-Party
Resort Hotel,1,96,2,0,Online TA,BRA,A,0,221,Transient
Resort Hotel,0,63,2,0,Online TA,ESP,D,0,90,Transient
Resort Hotel,0,32,2,0,Groups,GBR,E,0,80.81,Transient-Party
Resort Hotel,0,64,2,0,Online TA,PRT,D,0,80,Transient
City Hotel,0,133,2,0,Online TA,DEU,D,0,139.5,Transient
City Hotel,0,29,1,0,Groups,BEL,A,0,65,Transient-Party
City Hotel,0,33,2,0,Corporate,BRA,A,1,64,Transient-Party
City Hotel,0,191,2,0,Online TA,DEU,A,0,109.58,Transient
City Hotel,1,48,3,0,Online TA,CHE,D,0,137.7,Transient
City Hotel,1,60,2,1,Direct,PRT,A,0,91.33,Transient
Resort Hotel,1,1,2,0,Online TA,PRT,E,0,96,Transient
City Hotel,0,0,1,0,Offline TA/TO,PRT,A,0,106.4,Transient
Resort Hotel,0,98,2,0,Online TA,PRT,A,1,118.17,Transient
Resort Hotel,0,22,2,0,Groups,ESP,A,0,60,Transient-Party
City Hotel,1,199,2,0,Groups,PRT,A,0,95,Transient-Party
City Hotel,1,140,2,0,Offline TA/TO,PRT,A,0,70,Transient
City Hotel,0,125,2,2,Offline TA/TO,CN,E,0,130.5,Transient
City Hotel,0,24,2,0,Complementary,PRT,A,0,0,Transient
City Hotel,1,276,2,0,Groups,PRT,A,0,62,Transient-Party
City Hotel,0,60,2,0,Offline TA/TO,IRL,A,0,89.1,Transient
City Hotel,0,53,2,0,Online TA,GBR,D,0,149.4,Transient
City Hotel,0,79,2,0,Online TA,ITA,A,0,120,Transient
Resort Hotel,0,147,2,0,Offline TA/TO,LUX,A,0,73,Transient-Party
Resort Hotel,0,46,2,0,Offline TA/TO,PRT,A,0,46,Transient
City Hotel,0,11,2,0,Online TA,PRT,A,0,120,Transient
City Hotel,1,154,2,2,Online TA,KOR,F,0,156.6,Transient
City Hotel,1,42,1,0,Groups,PRT,A,0,90,Transient
City Hotel,1,372,2,0,Groups,PRT,A,0,62,Transient
Resort Hotel,0,0,1,0,Direct,PRT,A,1,63,Transient
City Hotel,1,52,1,0,Offline TA/TO,PRT,A,0,80,Transient
Resort Hotel,1,20,2,0,Online TA,PRT,A,1,60,Transient
City Hotel,1,169,3,0,Online TA,FRA,D,0,206.1,Transient
Resort Hotel,1,92,1,0,Online TA,PRT,D,0,175.34,Transient
City Hotel,1,175,3,0,Online TA,ITA,D,0,115.6,Transient
Resort Hotel,0,20,2,0,Offline TA/TO,GBR,A,0,34,Transient
Resort Hotel,0,110,2,0,Offline TA/TO,BEL,A,0,133.85,Transient
Resort Hotel,0,0,2,0,Online TA,PRT,A,0,0,Transient
Resort Hotel,0,4,2,0,Direct,PRT,D,0,65,Transient
City Hotel,0,131,2,0,Online TA,DEU,A,0,117,Transient
City Hotel,1,30,2,0,Online TA,TWN,A,0,97.5,Transient
City Hotel,1,102,2,0,Offline TA/TO,PRT,A,0,101.5,Transient-Party
Resort Hotel,0,11,1,0,Groups,PRT,A,1,54,Transient-Party
City Hotel,0,221,2,0,Offline TA/TO,DEU,A,0,96,Transient-Party
City Hotel,0,1,2,0,Online TA,PRT,A,0,70.82,Transient
City Hotel,0,9,2,0,Online TA,CHE,A,0,144,Transient
City Hotel,0,320,2,0,Offline TA/TO,DEU,A,0,115,Transient-Party
City Hotel,0,192,1,0,Offline TA/TO,PRT,A,0,95,Transient-Party
City Hotel,1,365,2,0,Groups,PRT,A,0,62,Transient
Resort Hotel,0,66,2,0,Online TA,PRT,A,0,80.1,Group
Resort Hotel,0,315,2,0,Offline TA/TO,GBR,A,0,134.85,Contract
Resort Hotel,1,98,2,0,Online TA,DEU,D,0,241,Transient
Resort Hotel,0,2,1,0,Online TA,NOR,A,0,66,Transient
City Hotel,1,34,2,0,Online TA,SWE,D,0,131.4,Transient
Resort Hotel,0,80,2,0,Groups,ESP,A,0,68,Transient-Party
City Hotel,0,2,1,0,Online TA,ESP,D,0,110,Transient
Resort Hotel,1,83,2,0,Online TA,BEL,D,0,154,Transient
City Hotel,0,0,2,0,Direct,PRT,A,0,99,Transient
City Hotel,0,0,2,0,Online TA,FRA,A,0,158,Transient
Resort Hotel,0,113,2,0,Direct,PRT,E,1,77.96,Transient
City Hotel,1,245,2,0,Offline TA/TO,PRT,A,0,75,Transient
City Hotel,0,30,2,0,Online TA,PRT,A,2,88.4,Transient-Party
City Hotel,0,9,1,2,Online TA,FRA,D,0,176.42,Transient
City Hotel,1,74,2,0,Offline TA/TO,PRT,A,0,101.5,Transient-Party
Resort Hotel,0,1,1,0,Corporate,PRT,A,0,97,Transient-Party
City Hotel,0,56,2,0,Offline TA/TO,FRA,A,0,75,Transient
City Hotel,0,56,2,0,Online TA,SGP,A,0,93.6,Transient
Resort Hotel,0,5,2,0,Online TA,ESP,A,0,106.13,Transient
City Hotel,0,27,2,0,Direct,PRT,A,0,95,Transient-Party
City Hotel,0,133,2,0,Direct,NLD,A,0,108,Transient
Resort Hotel,0,22,2,0,Offline TA/TO,DEU,D,0,30.6,Transient
City Hotel,1,174,2,0,Offline TA/TO,PRT,A,0,112,Transient-Party
Resort Hotel,0,13,2,0,Online TA,DNK,A,0,120.6,Transient
City Hotel,0,1,1,0,Groups,FRA,A,0,75,Transient
City Hotel,1,22,3,0,Online TA,USA,D,0,172,Transient
City Hotel,1,277,2,0,Groups,PRT,A,0,100,Transient
Resort Hotel,1,36,1,0,Corporate,PRT,A,0,40,Transient-Party
Resort Hotel,0,47,2,0,Offline TA/TO,PRT,D,0,67,Transient
City Hotel,0,90,3,0,Offline TA/TO,DEU,D,0,116.1,Transient
City Hotel,1,58,1,0,Offline TA/TO,PRT,A,0,80,Transient-Party
City Hotel,1,52,2,0,Online TA,NOR,A,0,126.8,Transient
City Hotel,1,170,2,0,Online TA,GBR,A,0,95.63,Transient
City Hotel,1,272,2,0,Groups,PRT,A,0,65,Transient
City Hotel,0,16,2,0,Direct,FRA,A,1,161,Transient
Resort Hotel,0,5,2,0,Offline TA/TO,GBR,D,0,108,Contract
City Hotel,0,84,2,0,Online TA,AUT,A,1,94.8,Transient
City Hotel,1,1,1,0,Offline TA/TO,PRT,A,0,60,Transient-Party
City Hotel,1,23,2,0,Offline TA/TO,PRT,A,0,107,Transient-Party
City Hotel,0,220,2,0,Online TA,DEU,A,1,99.2,Transient
Resort Hotel,0,9,2,0,Direct,PRT,G,2,205,Transient
City Hotel,0,143,2,0,Online TA,FRA,A,0,126,Transient
Resort Hotel,1,196,2,1,Online TA,PRT,G,0,190,Transient
City Hotel,1,69,1,0,Corporate,PRT,A,0,85,Transient
City Hotel,1,156,2,0,Online TA,FRA,D,0,116.1,Transient
City Hotel,1,277,2,0,Online TA,GBR,A,0,84.15,Transient
City Hotel,0,9,2,0,Direct,FRA,D,0,103.7,Transient
Resort Hotel,0,65,2,0,Online TA,IRL,A,0,190.6,Transient
City Hotel,0,77,2,0,Online TA,PRT,A,0,67.59,Transient
Resort Hotel,1,43,2,0,Online TA,ESP,A,0,213.33,Transient
City Hotel,0,227,3,0,Online TA,FRA,D,0,157.5,Transient
City Hotel,0,40,2,0,Online TA,FRA,E,0,115.2,Transient
City Hotel,1,295,2,0,Groups,PRT,A,0,62,Transient
City Hotel,0,41,2,2,Online TA,CN,F,0,181.67,Transient
City Hotel,1,72,2,0,Online TA,ITA,D,0,109.8,Transient
City Hotel,1,24,2,0,Online TA,CHN,A,0,107.1,Transient
City Hotel,0,2,2,0,Online TA,PRT,A,0,141,Transient
City Hotel,0,2,1,2,Direct,PRT,A,1,115.33,Transient
Resort Hotel,0,168,2,0,Online TA,DNK,E,0,36.86,Transient
Resort Hotel,1,185,2,2,Online TA,GBR,G,0,242,Transient
City Hotel,1,49,2,0,Online TA,PRT,A,0,103.5,Contract
Resort Hotel,0,36,2,0,Online TA,GBR,F,0,154,Transient
City Hotel,1,36,2,0,Online TA,ITA,A,0,100.8,Transient
City Hotel,0,5,2,1,Online TA,ESP,A,0,128,Transient
City Hotel,0,0,1,0,Online TA,KOR,A,0,120,Transient
Resort Hotel,0,15,1,0,Groups,DEU,A,0,30,Transient-Party
City Hotel,1,67,2,0,Online TA,GBR,A,0,93.6,Transient
Resort Hotel,0,24,2,0,Online TA,FIN,D,0,100,Transient
City Hotel,0,414,2,0,Groups,DEU,A,0,122.4,Transient-Party
City Hotel,1,38,2,0,Online TA,DEU,A,0,88.4,Transient
City Hotel,0,26,2,0,Offline TA/TO,ESP,A,0,85,Transient
Resort Hotel,0,199,2,0,Groups,DEU,A,0,85,Transient
City Hotel,1,292,2,0,Groups,PRT,A,1,90,Transient-Party
Resort Hotel,0,251,2,0,Groups,CN,D,0,106,Transient-Party
City Hotel,0,9,2,1,Online TA,IRL,D,0,149.48,Transient
City Hotel,0,21,1,0,Online TA,NLD,A,1,88,Transient
City Hotel,0,0,1,0,Online TA,GBR,A,0,73.9,Transient
City Hotel,0,155,2,0,Online TA,FRA,A,1,105.52,Transient
City Hotel,1,100,2,0,Online TA,FRA,A,0,82.88,Transient
City Hotel,1,126,3,0,Online TA,FRA,D,0,140.27,Transient
City Hotel,0,1,2,0,Online TA,ITA,A,0,85.5,Transient
City Hotel,1,87,2,0,Groups,PRT,A,0,95,Transient
Resort Hotel,0,7,1,0,Online TA,PRT,A,0,58,Transient
City Hotel,0,57,0,0,Direct,SGP,A,0,165.38,Transient
Resort Hotel,1,244,2,2,Online TA,MAR,G,0,246.8,Transient
Resort Hotel,0,12,2,1,Online TA,ESP,E,1,79,Transient-Party
City Hotel,1,141,1,0,Groups,PRT,A,0,130,Transient
City Hotel,1,18,2,0,Online TA,BRA,A,0,111,Transient
City Hotel,0,14,2,1,Online TA,JPN,A,0,135,Transient
Resort Hotel,1,140,2,0,Groups,PRT,A,0,50,Transient
City Hotel,1,18,2,0,Online TA,BRA,A,0,109,Transient
Resort Hotel,1,13,2,0,Corporate,PRT,D,0,159,Transient
Resort Hotel,0,0,2,0,Online TA,DEU,A,0,59,Transient
City Hotel,0,0,2,0,Online TA,TUR,A,1,124,Transient
Resort Hotel,1,128,2,2,Online TA,PRT,G,0,240,Transient
City Hotel,1,60,3,0,Online TA,ESP,D,0,130.9,Transient
Resort Hotel,0,112,3,0,Groups,ESP,A,1,94.5,Transient-Party
Resort Hotel,0,8,1,0,Corporate,PRT,A,0,54,Transient
Resort Hotel,0,14,3,0,Direct,GBR,A,1,268.5,Transient
City Hotel,0,80,2,0,Online TA,GBR,A,0,80.3,Transient
City Hotel,1,152,2,0,Online TA,PRT,A,0,76.5,Transient-Party
City Hotel,0,281,2,0,Online TA,DEU,D,2,108.8,Transient-Party
Resort Hotel,0,62,2,0,Online TA,GBR,E,1,248.29,Transient
City Hotel,0,46,1,0,Online TA,GBR,A,0,64.14,Transient
City Hotel,1,21,3,0,Online TA,TWN,D,0,134.3,Transient
Resort Hotel,1,97,2,2,Online TA,PRT,C,1,160,Transient
City Hotel,1,86,2,0,Groups,PRT,A,0,85,Transient
City Hotel,0,46,3,0,Online TA,BEL,D,0,123.3,Transient
Resort Hotel,0,167,2,0,Online TA,IRL,A,0,74.57,Transient-Party
City Hotel,0,31,2,0,Online TA,HRV,D,0,126,Transient
City Hotel,1,39,2,0,Offline TA/TO,PRT,A,0,101.5,Transient-Party
City Hotel,0,2,1,0,Complementary,PRT,A,1,0,Transient
Resort Hotel,0,57,1,0,Online TA,NLD,A,0,36,Transient
City Hotel,0,112,2,0,Online TA,NLD,A,0,95.63,Transient
City Hotel,0,135,2,1,Online TA,BRA,A,0,90.09,Transient
City Hotel,1,106,2,0,Online TA,FRA,A,0,125,Transient
City Hotel,0,24,2,0,Online TA,FRA,A,0,79.5,Transient
Resort Hotel,1,260,2,0,Offline TA/TO,PRT,A,0,54.99,Transient
City Hotel,1,170,2,0,Online TA,NLD,A,0,126,Transient
City Hotel,1,615,2,0,Groups,PRT,A,0,62,Transient
City Hotel,1,6,2,0,Online TA,AUT,A,0,156,Transient
City Hotel,0,27,1,0,Online TA,FRA,D,0,120,Transient
Resort Hotel,0,4,2,1,Direct,ESP,F,0,102.5,Transient
Resort Hotel,0,1,2,0,Direct,PRT,E,0,87,Transient-Party
City Hotel,0,124,2,0,Online TA,CHE,A,0,126.9,Transient-Party
City Hotel,0,133,2,0,Offline TA/TO,USA,A,0,42.17,Transient-Party
Resort Hotel,0,182,2,1,Direct,ESP,A,1,95,Transient-Party
City Hotel,0,2,2,0,Direct,USA,D,0,145,Transient
Resort Hotel,0,2,2,0,Direct,PRT,E,0,96.5,Transient
City Hotel,1,53,2,0,Groups,PRT,A,0,105,Transient
Resort Hotel,0,40,1,0,Groups,PRT,A,1,55,Transient-Party
Resort Hotel,0,20,2,0,Offline TA/TO,GBR,A,0,36,Transient
City Hotel,1,54,2,0,Online TA,GBR,A,0,140,Transient
City Hotel,0,69,2,0,Groups,PRT,A,0,62,Transient-Party
City Hotel,1,169,2,0,Offline TA/TO,PRT,A,0,170,Transient
City Hotel,0,20,3,0,Online TA,FRA,E,0,124.1,Transient
City Hotel,1,57,2,0,Offline TA/TO,PRT,A,0,90.67,Transient-Party
City Hotel,1,298,2,0,Offline TA/TO,PRT,A,0,90,Transient-Party
City Hotel,1,36,2,0,Groups,PRT,A,0,62,Transient-Party
City Hotel,1,34,1,0,Offline TA/TO,PRT,A,0,90,Transient
City Hotel,0,3,2,1,Online TA,SWE,D,1,210,Transient
Resort Hotel,0,43,2,0,Online TA,MEX,E,0,69.49,Transient
City Hotel,0,0,2,0,Direct,PRT,A,1,85,Transient
City Hotel,0,134,1,0,Groups,PRT,A,0,75,Transient-Party
City Hotel,0,69,2,0,Groups,PRT,A,0,85.67,Transient-Party
City Hotel,1,36,2,0,Groups,PRT,A,0,62,Transient-Party
City Hotel,0,88,3,0,Direct,FRA,D,0,151.5,Transient
City Hotel,0,35,2,0,Online TA,CHE,A,0,108.9,Contract
City Hotel,0,104,2,0,Offline TA/TO,FRA,A,0,75,Transient-Party
Resort Hotel,0,143,2,0,Direct,LUX,E,0,207.5,Transient-Party
City Hotel,0,29,2,0,Direct,PRT,A,0,108,Transient
City Hotel,0,3,2,2,Online TA,PRT,F,0,208,Transient
City Hotel,1,301,2,0,Offline TA/TO,PRT,A,0,109,Transient-Party
City Hotel,1,24,1,0,Groups,PRT,A,0,120,Transient
City Hotel,0,40,2,0,Online TA,ITA,D,0,98.82,Transient
City Hotel,0,15,2,0,Online TA,ITA,F,0,237.6,Transient
City Hotel,0,44,2,0,Online TA,RUS,A,0,120,Transient
City Hotel,1,265,2,0,Online TA,GBR,A,0,136.75,Transient
City Hotel,0,206,2,0,Groups,CN,A,0,72,Transient-Party
Resort Hotel,0,21,2,0,Online TA,GBR,D,0,204,Transient
Resort Hotel,0,2,1,0,Offline TA/TO,PRT,A,0,38,Group
City Hotel,1,62,2,0,Online TA,ESP,D,0,149.4,Transient
Resort Hotel,1,66,2,0,Online TA,PRT,A,0,52,Transient
Resort Hotel,1,124,2,0,Groups,PRT,D,1,65,Transient-Party
Resort Hotel,0,0,1,0,Direct,PRT,A,0,68,Transient
City Hotel,0,215,1,0,Groups,NLD,A,1,75,Transient
Resort Hotel,0,126,2,0,Offline TA/TO,DEU,E,0,98.6,Transient
City Hotel,1,444,1,0,Offline TA/TO,PRT,A,0,75,Transient
City Hotel,0,3,2,0,Direct,PRT,A,0,95,Transient
City Hotel,1,1,1,0,Online TA,PER,D,0,148.04,Transient
City Hotel,0,309,2,0,Offline TA/TO,PRT,A,3,89.1,Transient-Party
Resort Hotel,0,290,2,0,Offline TA/TO,GBR,E,0,85.7,Transient
City Hotel,0,91,2,0,Offline TA/TO,CN,A,0,89.1,Transient
City Hotel,1,175,1,0,Groups,PRT,A,0,90,Transient
City Hotel,0,16,2,2,Online TA,FRA,F,1,283.67,Transient
City Hotel,1,38,2,0,Online TA,FRA,A,0,140,Transient
City Hotel,0,181,2,0,Online TA,IRL,A,2,117,Transient
Resort Hotel,0,307,2,0,Online TA,NLD,E,0,42.97,Transient
City Hotel,1,200,2,0,Online TA,DEU,A,0,107.1,Transient
Resort Hotel,0,275,2,0,Groups,GBR,D,0,74.45,Transient-Party
Resort Hotel,0,10,1,0,Direct,PRT,A,0,79,Transient
Resort Hotel,0,0,2,0,Direct,CN,A,0,134,Transient
City Hotel,0,60,2,1,Direct,GBR,E,0,165,Transient
City Hotel,0,142,3,0,Online TA,ITA,D,0,166.5,Transient
City Hotel,0,12,1,0,Online TA,PRT,A,0,119,Transient
Resort Hotel,1,114,2,0,Direct,PRT,E,0,95.85,Transient
City Hotel,0,77,2,0,Online TA,BRA,D,0,74.61,Transient
City Hotel,0,3,2,0,Online TA,ESP,A,0,75,Transient
City Hotel,1,17,2,0,Groups,PRT,A,0,35.2,Transient-Party
Resort Hotel,1,28,2,2,Online TA,ESP,G,0,315.71,Transient
City Hotel,1,365,2,0,Groups,PRT,A,0,62,Transient
City Hotel,0,156,2,0,Online TA,FRA,A,0,103.5,Transient
City Hotel,0,136,2,0,Groups,FRA,B,0,75,Transient
City Hotel,0,19,2,0,Offline TA/TO,TUR,A,0,90,Transient-Party
City Hotel,1,63,2,0,Online TA,NGA,A,0,74.8,Transient
Resort Hotel,1,36,1,0,Corporate,PRT,A,0,40,Transient-Party
City Hotel,0,57,2,0,Online TA,PRT,D,0,136.8,Transient
City Hotel,0,156,2,0,Direct,FRA,A,0,89.1,Transient
Resort Hotel,0,53,2,0,Online TA,PRT,D,1,154.6,Transient
Resort Hotel,1,265,2,0,Groups,BEL,A,0,89.2,Transient
City Hotel,0,22,2,0,Corporate,PRT,A,1,75,Transient
Resort Hotel,1,178,2,0,Online TA,SWE,E,0,70.75,Transient
City Hotel,0,188,2,0,Online TA,GBR,A,0,116.1,Transient
City Hotel,0,17,1,0,Corporate,PRT,A,0,65,Transient
City Hotel,0,116,1,0,Groups,FRA,A,0,90,Transient-Party
Resort Hotel,0,134,2,0,Online TA,GBR,E,0,42.97,Transient
City Hotel,0,57,2,0,Offline TA/TO,PRT,A,0,90.67,Transient-Party
City Hotel,1,233,2,0,Online TA,PRT,A,0,100.3,Contract
City Hotel,0,6,1,0,Online TA,GBR,A,0,164,Transient
City Hotel,0,292,1,0,Offline TA/TO,DEU,A,1,90,Transient-Party
City Hotel,0,10,2,0,Online TA,BEL,D,0,186.67,Contract
City Hotel,1,35,2,0,Groups,PRT,A,0,130,Transient-Party
Resort Hotel,0,244,2,0,Online TA,ESP,E,0,120,Transient
City Hotel,0,20,1,0,Corporate,PRT,A,0,88,Transient
Resort Hotel,0,11,2,0,Direct,ESP,D,0,46,Transient
Resort Hotel,0,47,2,0,Online TA,GBR,D,0,52,Transient
Resort Hotel,0,0,2,0,Direct,BEL,F,0,284,Transient
City Hotel,1,35,2,1,Online TA,PRT,A,0,171.45,Transient
Resort Hotel,0,14,2,0,Online TA,GBR,E,0,64,Transient
City Hotel,1,395,2,0,Groups,PRT,A,0,62.8,Transient
City Hotel,1,14,2,0,Online TA,FRA,A,0,100,Transient
City Hotel,0,0,2,0,Online TA,ITA,A,0,79.5,Transient
City Hotel,1,95,2,2,Online TA,SVN,F,0,156.45,Transient
Resort Hotel,1,116,2,0,Online TA,PRT,A,0,120.6,Transient
City Hotel,1,28,2,0,Online TA,PRT,A,0,105,Contract
Resort Hotel,1,87,2,0,Groups,PRT,D,0,58,Transient
City Hotel,1,100,2,0,Offline TA/TO,PRT,A,0,108,Transient
City Hotel,0,265,2,0,Offline TA/TO,DEU,A,0,115,Transient-Party
City Hotel,1,164,3,0,Online TA,SWE,D,0,160.89,Transient
City Hotel,1,259,2,0,Offline TA/TO,PRT,A,0,90,Transient
City Hotel,0,85,1,0,Corporate,FRA,A,0,90,Transient-Party
City Hotel,0,152,2,0,Online TA,NLD,A,2,89.1,Transient-Party
City Hotel,1,186,2,0,Groups,PRT,A,0,130,Transient
Resort Hotel,1,304,1,0,Online TA,GBR,A,0,167.18,Transient
City Hotel,0,8,2,2,Online TA,ITA,F,0,240,Transient
Resort Hotel,0,63,3,0,Offline TA/TO,GBR,A,1,77.18,Transient
City Hotel,1,143,2,1,Offline TA/TO,PRT,D,3,101.54,Transient
Resort Hotel,1,11,2,0,Online TA,PRT,E,1,44.64,Transient
Resort Hotel,0,37,1,0,Corporate,PRT,A,2,36,Transient-Party
City Hotel,1,215,2,0,Groups,PRT,A,1,147,Transient-Party
City Hotel,0,112,2,0,Offline TA/TO,FRA,A,0,100,Transient-Party
City Hotel,0,59,2,0,Online TA,FRA,D,0,171,Transient
City Hotel,0,16,2,0,Online TA,PRT,A,0,0,Transient
City Hotel,0,13,2,0,Online TA,GBR,D,0,72.22,Transient
Resort Hotel,1,181,2,0,Online TA,PRT,A,0,160,Transient
City Hotel,0,41,1,0,Groups,FRA,A,2,108,Transient-Party
City Hotel,0,113,2,0,Online TA,DEU,D,0,137.21,Transient
City Hotel,0,82,2,0,Online TA,GBR,A,1,112.1,Transient
Resort Hotel,0,27,2,0,Online TA,PRT,A,0,153,Transient
City Hotel,1,84,2,0,Online TA,ROU,D,0,104.4,Transient
City Hotel,1,215,2,1,Online TA,GBR,A,0,106.25,Transient
Resort Hotel,0,76,2,0,Online TA,ITA,A,0,76.3,Transient
City Hotel,1,18,2,0,Online TA,PRT,A,0,116.5,Contract
City Hotel,0,71,2,0,Online TA,DEU,A,0,119.85,Transient
Resort Hotel,0,94,2,0,Offline TA/TO,GBR,A,0,70.95,Contract
City Hotel,1,23,2,0,Online TA,CHL,D,0,140.9,Transient
City Hotel,1,111,2,0,Online TA,POL,D,0,106.2,Transient
City Hotel,0,44,1,0,Groups,PRT,A,1,74,Transient-Party
City Hotel,1,64,2,0,Online TA,FRA,A,0,97.2,Transient
City Hotel,1,5,2,0,Corporate,PRT,A,0,100,Transient
Resort Hotel,0,10,2,0,Online TA,TUR,A,0,109,Transient
City Hotel,0,164,1,0,Offline TA/TO,PRT,A,0,100,Transient-Party
Resort Hotel,0,142,2,0,Online TA,GBR,D,0,50.57,Transient
City Hotel,0,27,2,0,Online TA,ISR,D,0,156,Transient
Resort Hotel,0,251,2,0,Online TA,ITA,A,0,77.4,Transient
City Hotel,1,24,1,0,Online TA,PRT,A,1,130,Transient
Resort Hotel,0,4,1,0,Corporate,PRT,A,0,0,Transient
Resort Hotel,0,195,2,0,Groups,GBR,D,0,67.94,Transient-Party
City Hotel,1,16,2,0,Online TA,DEU,A,0,140,Transient
City Hotel,0,221,2,0,Online TA,GBR,A,1,138.6,Transient-Party
City Hotel,0,108,1,2,Online TA,DEU,F,0,190.8,Transient
City Hotel,0,17,2,0,Online TA,FRA,A,1,118,Transient
City Hotel,1,52,2,0,Online TA,PRT,D,0,140.4,Transient
City Hotel,1,218,2,0,Online TA,FRA,D,0,122.4,Transient
City Hotel,1,245,2,0,Offline TA/TO,PRT,A,0,75,Transient
Resort Hotel,0,208,2,0,Offline TA/TO,GBR,D,0,70.85,Contract
City Hotel,0,1,1,0,Direct,JPN,A,2,92.5,Transient
City Hotel,0,189,2,0,Online TA,ITA,D,2,109.77,Transient
City Hotel,0,81,2,0,Groups,CN,A,0,90,Transient-Party
City Hotel,1,1,1,0,Offline TA/TO,PRT,A,0,98.1,Transient
Resort Hotel,0,152,2,0,Groups,GBR,D,3,60,Transient-Party
City Hotel,1,41,2,0,Groups,PRT,A,0,130,Transient-Party
Resort Hotel,0,92,2,0,Direct,GBR,E,0,74.8,Transient
Resort Hotel,0,171,2,0,Groups,DEU,A,0,85,Transient-Party
Resort Hotel,0,0,2,0,Online TA,PRT,A,0,120.6,Group
